,2
SR_Number,1-709544188
Status,Queued
ACTIVITY,Awaiting Assignment
Involved_ST_Function_Div,V3_2
Involved_Org_line_3,Org line C
Involved_ST,G97
SR_Latest_Impact,Low
Product,PROD583
Country,se
Owner_Country,POLAND
time_from_start,0.273
time_from_previous_event(start),0.111
daytime,41221.37
weekday,Friday
# ACTIVITY=In Progress,2
# ACTIVITY=Awaiting Assignment,0
# ACTIVITY=Resolved,0
# ACTIVITY=Assigned,0
# ACTIVITY=Closed,0
# ACTIVITY=Wait - User,0
# ACTIVITY=Wait - Implementation,0
# ACTIVITY=Wait,0
# ACTIVITY=Wait - Vendor,0
# ACTIVITY=In Call,0
# ACTIVITY=Wait - Customer,0
# ACTIVITY=Unmatched,0
# ACTIVITY=Cancelled,0
